403000,1.38668,1.38668,1.38668,1.38668,0,1.38679,1.38680,1.38679,1.38680,0
405000,1.38670,1.38670,1.38670,1.38670,0,1.38680,1.38680,1.38680,1.38680,0
425000,1.38670,1.38670,1.38670,1.38670,0,1.38681,1.38681,1.38681,1.38681,0
431000,1.38672,1.38674,1.38672,1.38674,0,1.38682,1.38686,1.38682,1.38685,0
436000,1.38673,1.38673,1.38673,1.38673,0,1.38685,1.38685,1.38685,1.38685,0
474000,1.38671,1.38671,1.38671,1.38671,0,1.38684,1.38684,1.38683,1.38683,0
476000,1.38671,1.38671,1.38671,1.38671,0,1.38682,1.38682,1.38682,1.38682,0
480000,1.38669,1.38670,1.38669,1.38670,0,1.38682,1.38682,1.38682,1.38682,0
483000,1.38670,1.38670,1.38670,1.38670,0,1.38683,1.38683,1.38683,1.38683,0
485000,1.38671,1.38671,1.38671,1.38671,0,1.38682,1.38682,1.38682,1.38682,0
500000,1.38670,1.38670,1.38670,1.38670,0,1.38683,1.38683,1.38683,1.38683,0
510000,1.38672,1.38672,1.38671,1.38672,0,1.38682,1.38683,1.38682,1.38682,0
542000,1.38670,1.38670,1.38670,1.38670,0,1.38681,1.38681,1.38681,1.38681,0
552000,1.38671,1.38671,1.38671,1.38671,0,1.38680,1.38680,1.38680,1.38680,0
567000,1.38670,1.38670,1.38670,1.38670,0,1.38681,1.38681,1.38681,1.38681,0
575000,1.38669,1.38669,1.38669,1.38669,0,1.38681,1.38681,1.38681,1.38681,0
576000,1.38670,1.38670,1.38670,1.38670,0,1.38681,1.38681,1.38681,1.38681,0
612000,1.38669,1.38669,1.38668,1.38668,0,1.38681,1.38682,1.38681,1.38682,0
615000,1.38668,1.38668,1.38668,1.38668,0,1.38680,1.38680,1.38680,1.38680,0
617000,1.38668,1.38668,1.38668,1.38668,0,1.38679,1.38679,1.38679,1.38679,0
627000,1.38668,1.38668,1.38666,1.38666,0,1.38680,1.38680,1.38678,1.38678,0
628000,1.38668,1.38668,1.38662,1.38662,0,1.38678,1.38678,1.38675,1.38675,0
629000,1.38662,1.38666,1.38662,1.38666,0,1.38673,1.38678,1.38673,1.38678,0
630000,1.38667,1.38667,1.38667,1.38667,0,1.38678,1.38678,1.38678,1.38678,0
632000,1.38668,1.38668,1.38667,1.38667,0,1.38677,1.38678,1.38677,1.38678,0
638000,1.38667,1.38667,1.38667,1.38667,0,1.38682,1.38682,1.38682,1.38682,0
639000,1.38670,1.38670,1.38670,1.38670,0,1.38681,1.38681,1.38681,1.38681,0
642000,1.38669,1.38669,1.38669,1.38669,0,1.38682,1.38682,1.38682,1.38682,0
644000,1.38669,1.38669,1.38669,1.38669,0,1.38680,1.38680,1.38680,1.38680,0
677000,1.38671,1.38671,1.38671,1.38671,0,1.38682,1.38682,1.38682,1.38682,0
680000,1.38673,1.38673,1.38673,1.38673,0,1.38684,1.38684,1.38683,1.38683,0
682000,1.38672,1.38672,1.38672,1.38672,0,1.38685,1.38685,1.38685,1.38685,0
683000,1.38673,1.38673,1.38673,1.38673,0,1.38683,1.38683,1.38683,1.38683,0
685000,1.38672,1.38672,1.38672,1.38672,0,1.38685,1.38685,1.38683,1.38683,0
686000,1.38671,1.38673,1.38671,1.38673,0,1.38685,1.38685,1.38684,1.38684,0
687000,1.38674,1.38674,1.38674,1.38674,0,1.38683,1.38683,1.38683,1.38683,0
690000,1.38673,1.38673,1.38672,1.38672,0,1.38684,1.38684,1.38683,1.38683,0
735000,1.38672,1.38672,1.38672,1.38672,0,1.38684,1.38684,1.38684,1.38684,0
743000,1.38671,1.38671,1.38671,1.38671,0,1.38685,1.38685,1.38685,1.38685,0
755000,1.38672,1.38672,1.38672,1.38672,0,1.38684,1.38684,1.38684,1.38684,0
763000,1.38672,1.38672,1.38672,1.38672,0,1.38683,1.38683,1.38683,1.38683,0
764000,1.38672,1.38673,1.38671,1.38673,0,1.38684,1.38687,1.38684,1.38686,0
765000,1.38674,1.38674,1.38674,1.38674,0,1.38685,1.38685,1.38685,1.38685,0
771000,1.38673,1.38673,1.38672,1.38673,0,1.38685,1.38686,1.38685,1.38685,0
772000,1.38674,1.38674,1.38673,1.38673,0,1.38684,1.38684,1.38684,1.38684,0
773000,1.38672,1.38672,1.38672,1.38672,0,1.38685,1.38685,1.38685,1.38685,0
783000,1.38670,1.38670,1.38670,1.38670,0,1.38682,1.38682,1.38682,1.38682,0
844000,1.38671,1.38671,1.38671,1.38671,0,1.38684,1.38684,1.38684,1.38684,0
845000,1.38672,1.38672,1.38672,1.38672,0,1.38683,1.38683,1.38683,1.38683,0
866000,1.38672,1.38672,1.38672,1.38672,0,1.38682,1.38682,1.38682,1.38682,0
876000,1.38670,1.38671,1.38670,1.38671,0,1.38683,1.38683,1.38683,1.38683,0
877000,1.38672,1.38672,1.38672,1.38672,0,1.38685,1.38685,1.38685,1.38685,0
881000,1.38673,1.38673,1.38673,1.38673,0,1.38685,1.38685,1.38685,1.38685,0
901000,1.38672,1.38672,1.38672,1.38672,0,1.38685,1.38685,1.38685,1.38685,0
907000,1.38672,1.38672,1.38672,1.38672,0,1.38683,1.38683,1.38683,1.38683,0
910000,1.38672,1.38672,1.38672,1.38672,0,1.38685,1.38685,1.38685,1.38685,0
912000,1.38674,1.38674,1.38674,1.38674,0,1.38684,1.38684,1.38684,1.38684,0
914000,1.38674,1.38674,1.38674,1.38674,0,1.38686,1.38686,1.38686,1.38686,0
916000,1.38676,1.38681,1.38676,1.38681,0,1.38690,1.38693,1.38690,1.38693,0
917000,1.38684,1.38684,1.38684,1.38684,0,1.38695,1.38695,1.38695,1.38695,0
926000,1.38682,1.38682,1.38682,1.38682,0,1.38693,1.38693,1.38693,1.38693,0
934000,1.38682,1.38682,1.38682,1.38682,0,1.38694,1.38694,1.38694,1.38694,0
943000,1.38682,1.38682,1.38682,1.38682,0,1.38693,1.38693,1.38693,1.38693,0
954000,1.38682,1.38682,1.38682,1.38682,0,1.38692,1.38692,1.38692,1.38692,0
964000,1.38682,1.38682,1.38682,1.38682,0,1.38693,1.38693,1.38693,1.38693,0
981000,1.38682,1.38682,1.38681,1.38681,0,1.38694,1.38695,1.38694,1.38695,0
